tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuite,PDFBOX-157,org.apache.pdfbox.pdmodel.font.PDType1Font,6,233,118997,14,0,0,0,0,238,0,0.0,138,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,PDFBOX-285,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,4,234,167780,50735,62,0,0,0,91,91,100.0,22,21,95.454544,64,64,100.0,0,0.0,64,180,2
evosuite,GUAVA-181,com.google.common.primitives.SignedBytes,5,219,113713,1042,31,0,0,0,38,38,100.0,22,22,100.0,42,42,100.0,42,100.0,0,180,2
evosuite,FESCAR-13,com.alibaba.fescar.core.exception.TransactionExceptionCode,7,226,110712,948,6,0,0,0,21,21,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,2
evosuite,GUAVA-2,com.google.common.collect.MinMaxPriorityQueue,8,219,133001,3805,7,0,0,0,106,20,18.867926,53,6,11.320755,96,19,19.791668,19,19.791668,77,180,2
evosuite,FESCAR-17,com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse,6,230,122174,3581,21,0,0,0,36,36,100.0,12,12,100.0,17,17,100.0,17,100.0,0,180,2
evosuite,GUAVA-95,com.google.common.collect.ComparatorOrdering,5,225,161727,4971,3,0,0,0,12,6,50.0,4,2,50.0,8,3,37.5,3,37.5,5,180,2
evosuite,PDFBOX-198,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine,4,228,167909,39539,65,0,2,0,144,96,66.66667,82,27,32.92683,92,51,55.43478,0,0.0,92,180,2
evosuite,PDFBOX-157,org.apache.pdfbox.pdmodel.font.PDType1Font,10,213,123865,10,0,0,0,0,238,0,0.0,138,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,FESCAR-17,com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse,7,224,123910,3608,20,0,0,0,36,36,100.0,12,12,100.0,17,17,100.0,0,0.0,17,180,2
evosuite,FESCAR-28,com.alibaba.fescar.core.rpc.ClientType,7,229,110790,918,6,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,2
evosuite,GUAVA-159,com.google.common.primitives.ParseRequest,9,250,111005,759,9,0,0,0,19,19,100.0,12,12,100.0,8,8,100.0,4,50.0,4,180,2
evosuite,GUAVA-184,com.google.thirdparty.publicsuffix.PublicSuffixType,8,226,110737,819,8,0,0,0,14,14,100.0,8,8,100.0,10,10,100.0,10,100.0,0,180,2
evosuite,FESCAR-2,com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl,4,227,229396,539,28,0,0,0,19,0,0.0,10,0,0.0,7,0,0.0,0,0.0,7,180,2
evosuite,SPOON-253,spoon.pattern.internal.parameter.MapParameterInfo,4,220,167858,1580,23,0,0,0,57,56,98.24561,32,30,93.75,33,32,96.969696,0,0.0,33,180,2
evosuite,FESCAR-5,com.alibaba.fescar.core.protocol.MessageFuture,2,248,167257,14151,17,0,0,0,22,21,95.454544,10,9,90.0,13,13,100.0,13,100.0,0,180,2
evosuite,GUAVA-177,com.google.common.primitives.Doubles,6,222,124588,1874,79,0,0,0,104,103,99.03847,58,57,98.27586,113,113,100.0,113,100.0,0,180,2
evosuite,FESCAR-7,com.alibaba.fescar.core.rpc.netty.MessageCodecHandler,4,215,130032,9734,18,0,1,0,130,109,83.84615,64,53,82.8125,58,57,98.27586,0,0.0,58,180,2
evosuite,FESCAR-6,com.alibaba.fescar.core.rpc.netty.TmRpcClient,8,221,175450,85297,2,0,0,0,179,6,3.3519554,74,2,2.7027028,74,2,2.7027028,2,2.7027028,72,180,2
evosuite,PDFBOX-130,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,1,238,141086,21247,13,0,0,0,145,20,13.793103,6,0,0.0,75,3,4.0,0,0.0,75,180,2
evosuite,GUAVA-196,com.google.common.io.Closeables,10,226,111836,2620,10,0,0,0,20,16,80.0,4,4,100.0,5,5,100.0,5,100.0,0,180,2
evosuite,FESCAR-17,com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse,2,220,121253,3511,18,0,0,0,36,36,100.0,12,12,100.0,17,17,100.0,17,100.0,0,180,2
evosuite,PDFBOX-198,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine,6,223,168140,44798,64,0,0,0,144,96,66.66667,82,27,32.92683,92,51,55.43478,0,0.0,92,180,2
evosuite,SPOON-211,spoon.reflect.path.impl.CtRolePathElement,6,223,361010,16,0,0,0,0,59,0,0.0,39,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,PDFBOX-127,org.apache.pdfbox.pdfparser.PDFObjectStreamParser,7,227,137745,26324,10,0,0,0,32,22,68.75,14,7,50.0,18,12,66.66667,12,66.66667,6,180,2
evosuite,PDFBOX-234,org.apache.pdfbox.pdmodel.interactive.action.PDActionSound,3,233,146186,20122,29,0,0,0,43,42,97.674416,18,16,88.88889,31,31,100.0,0,0.0,31,180,2
evosuite,SPOON-253,spoon.pattern.internal.parameter.MapParameterInfo,10,238,168283,225252,25,0,0,0,57,48,84.210526,32,27,84.375,33,29,87.878784,0,0.0,33,180,2
evosuite,GUAVA-181,com.google.common.primitives.SignedBytes,2,231,113586,1078,31,0,0,0,38,38,100.0,22,22,100.0,42,42,100.0,42,100.0,0,180,2
evosuite,GUAVA-212,com.google.common.net.MediaType,1,233,146017,5405,70,0,0,0,284,271,95.42254,74,62,83.78378,76,73,96.05263,0,0.0,76,180,2
evosuite,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,5,218,117640,6013,12,0,0,0,26,26,100.0,8,7,87.5,6,6,100.0,6,100.0,0,180,2
evosuite,PDFBOX-91,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent,3,214,153296,22003,23,0,0,0,19,19,100.0,8,8,100.0,15,15,100.0,0,0.0,15,180,2
evosuite,PDFBOX-117,org.apache.pdfbox.filter.Predictor,10,220,172330,18437,76,0,0,0,110,97,88.181816,69,60,86.95652,175,145,82.85715,0,0.0,175,180,2
evosuite,FESCAR-8,com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory,8,234,180281,91737,18,0,3,0,60,33,55.0,36,19,52.77778,30,19,63.333332,0,0.0,30,180,2
evosuite,GUAVA-129,com.google.common.collect.SparseImmutableTable,8,226,125601,3983,1,0,0,0,62,22,35.48387,12,5,41.666664,16,7,43.75,7,43.75,9,180,2
evosuite,GUAVA-181,com.google.common.primitives.SignedBytes,1,240,113481,1132,32,0,0,0,38,38,100.0,22,22,100.0,42,42,100.0,42,100.0,0,180,2
evosuite,GUAVA-102,com.google.common.collect.LinkedListMultimap,4,222,129034,4356,19,0,0,0,124,45,36.290325,38,5,13.157895,61,28,45.901638,0,0.0,61,180,2
evosuite,PDFBOX-265,org.apache.pdfbox.pdmodel.font.PDType3Font,8,223,167524,42754,47,0,2,0,108,67,62.03704,64,28,43.75,68,42,61.764706,0,0.0,68,180,2
evosuite,PDFBOX-26,org.apache.pdfbox.pdmodel.encryption.SecurityProvider,7,222,114824,120750,4,0,0,0,19,11,57.894737,2,2,100.0,2,2,100.0,2,100.0,0,180,2
evosuite,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,2,235,124432,7045,23,0,0,0,42,38,90.47619,14,11,78.57143,28,27,96.42857,0,0.0,28,180,2
evosuite,FESCAR-5,com.alibaba.fescar.core.protocol.MessageFuture,3,225,112442,1064,15,0,0,0,22,22,100.0,10,10,100.0,13,13,100.0,13,100.0,0,180,2
evosuite,FESCAR-13,com.alibaba.fescar.core.exception.TransactionExceptionCode,10,216,110778,899,6,0,0,0,21,21,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,2
evosuite,SPOON-169,spoon.reflect.visitor.ImportScannerImpl,6,222,361006,25,0,0,0,0,439,0,0.0,364,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,GUAVA-224,com.google.common.primitives.UnsignedLongs,6,228,119483,1473,70,0,0,0,112,108,96.42857,70,70,100.0,140,140,100.0,140,100.0,0,180,2
evosuite,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,7,220,172993,87109,1,0,0,0,122,1,0.8196721,52,0,0.0,49,0,0.0,0,0.0,49,180,2
evosuite,GUAVA-169,com.google.common.math.LongMath,2,229,132586,2000,188,0,0,0,265,255,96.22642,270,255,94.44444,142,141,99.29578,141,99.29578,1,180,2
evosuite,SPOON-155,spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction,3,230,147179,162760,5,0,0,0,67,11,16.41791,32,0,0.0,28,2,7.1428576,2,7.1428576,26,180,2
evosuite,GUAVA-95,com.google.common.collect.ComparatorOrdering,3,228,125231,3647,3,0,0,0,12,9,75.0,4,3,75.0,8,5,62.5,5,62.5,3,180,2
evosuite,GUAVA-22,com.google.common.graph.Graphs,2,229,137287,5150,55,0,0,0,153,77,50.3268,108,51,47.22222,101,66,65.346535,0,0.0,101,180,2
evosuite,GUAVA-159,com.google.common.primitives.ParseRequest,2,230,111022,755,9,0,0,0,19,19,100.0,12,12,100.0,8,8,100.0,4,50.0,4,180,2
evosuite,GUAVA-22,com.google.common.graph.Graphs,6,223,131199,5100,46,0,0,0,153,70,45.751633,108,43,39.814816,101,55,54.45545,0,0.0,101,180,2
evosuite,PDFBOX-214,org.apache.pdfbox.pdfparser.EndstreamOutputStream,9,248,114252,1084,21,0,0,0,41,41,100.0,40,40,100.0,44,44,100.0,17,38.636364,27,180,2
evosuite,GUAVA-47,com.google.common.collect.FilteredEntryMultimap,10,224,168863,5334,4,0,1,0,38,5,13.157895,14,0,0.0,26,1,3.846154,0,0.0,26,180,2
evosuite,SPOON-169,spoon.reflect.visitor.ImportScannerImpl,1,227,169214,159341,16,0,0,0,439,105,23.917995,364,47,12.912088,143,31,21.678322,0,0.0,143,180,2
evosuite,GUAVA-110,com.google.common.collect.LexicographicalOrdering,9,221,168634,13,8,1,0,0,23,0,0.0,12,0,0.0,16,0,0.0,0,0.0,16,180,2
evosuite,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,8,217,142959,7788,47,0,0,0,94,89,94.680855,34,31,91.17647,32,31,96.875,0,0.0,32,180,2
evosuite,FESCAR-8,com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory,9,215,178248,91697,22,0,2,0,60,37,61.666668,36,22,61.11111,30,21,70.0,0,0.0,30,180,2
evosuite,PDFBOX-22,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret,3,222,136749,21076,16,0,0,0,36,23,63.88889,14,9,64.28571,21,11,52.380955,11,52.380955,10,180,2
evosuite,FESCAR-32,com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest,7,223,131994,7956,27,0,0,0,52,52,100.0,16,16,100.0,23,23,100.0,0,0.0,23,180,2
evosuite,PDFBOX-127,org.apache.pdfbox.pdfparser.PDFObjectStreamParser,9,228,131170,24515,7,0,0,0,32,17,53.125,14,5,35.714287,18,8,44.444447,8,44.444447,10,180,2
evosuite,SPOON-169,spoon.reflect.visitor.ImportScannerImpl,2,224,152781,158767,9,0,0,0,439,54,12.300684,364,23,6.3186817,143,18,12.587413,0,0.0,143,180,2
evosuite,GUAVA-212,com.google.common.net.MediaType,8,234,145739,5918,74,0,0,0,284,271,95.42254,74,63,85.13514,76,73,96.05263,0,0.0,76,180,2
evosuite,PDFBOX-285,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,8,244,168490,53628,63,0,0,0,91,91,100.0,22,21,95.454544,64,64,100.0,0,0.0,64,180,2
evosuite,PDFBOX-91,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent,7,221,147068,32600,25,0,0,0,19,19,100.0,8,8,100.0,15,15,100.0,0,0.0,15,180,2
evosuite,FESCAR-28,com.alibaba.fescar.core.rpc.ClientType,3,230,110827,915,6,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,2
evosuite,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,3,218,177155,84319,1,0,0,0,122,1,0.8196721,52,0,0.0,49,0,0.0,0,0.0,49,180,2
evosuite,PDFBOX-278,org.apache.pdfbox.pdfwriter.ContentStreamWriter,9,216,169945,56673,39,0,1,0,77,77,100.0,30,29,96.666664,58,58,100.0,0,0.0,58,180,2
evosuite,GUAVA-39,com.google.common.collect.TreeMultiset,4,226,130333,5400,21,0,0,0,195,96,49.23077,96,28,29.166666,129,58,44.961243,58,44.961243,71,180,2
evosuite,GUAVA-95,com.google.common.collect.ComparatorOrdering,2,229,140607,1761,1,0,0,0,12,4,33.333336,4,0,0.0,8,1,12.5,0,0.0,8,180,2
evosuite,PDFBOX-235,org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder,8,220,113453,19,0,0,0,0,34,0,0.0,8,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,SPOON-25,spoon.pattern.internal.ValueConvertorImpl,8,220,129132,145397,3,0,0,0,80,11,13.75,84,6,7.1428576,72,7,9.722222,7,9.722222,65,180,2
evosuite,FESCAR-32,com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest,1,238,65294,14,0,0,0,0,52,0,0.0,16,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,PDFBOX-127,org.apache.pdfbox.pdfparser.PDFObjectStreamParser,3,231,133221,24806,10,0,0,0,32,23,71.875,14,7,50.0,18,12,66.66667,12,66.66667,6,180,2
evosuite,FESCAR-34,com.alibaba.fescar.core.protocol.ResultCode,2,216,110935,888,6,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,2
evosuite,FESCAR-5,com.alibaba.fescar.core.protocol.MessageFuture,8,221,113774,990,16,0,0,0,22,22,100.0,10,10,100.0,13,13,100.0,13,100.0,0,180,2
evosuite,FESCAR-7,com.alibaba.fescar.core.rpc.netty.MessageCodecHandler,7,228,131271,8928,19,0,1,0,130,114,87.69231,64,55,85.9375,58,57,98.27586,0,0.0,58,180,2
evosuite,GUAVA-110,com.google.common.collect.LexicographicalOrdering,6,214,120893,2914,2,0,0,0,23,5,21.73913,12,0,0.0,16,3,18.75,0,0.0,16,180,2
evosuite,FESCAR-10,com.alibaba.fescar.core.model.BranchType,7,234,110653,885,6,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,2
evosuite,GUAVA-110,com.google.common.collect.LexicographicalOrdering,5,220,136121,1550,1,0,0,0,23,4,17.391304,12,0,0.0,16,1,6.25,1,6.25,15,180,2
evosuite,FESCAR-9,com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest,1,218,125717,7675,18,0,0,0,30,28,93.333336,6,6,100.0,11,10,90.909096,10,90.909096,1,180,2
evosuite,GUAVA-177,com.google.common.primitives.Doubles,5,246,126778,2052,80,0,0,0,104,102,98.07692,58,58,100.0,113,113,100.0,113,100.0,0,180,2
evosuite,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,5,230,123578,6533,23,0,0,0,42,38,90.47619,14,10,71.42857,28,27,96.42857,0,0.0,28,180,2
evosuite,FESCAR-33,com.alibaba.fescar.core.model.GlobalStatus,9,229,110790,901,6,0,0,0,21,21,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,2
evosuite,GUAVA-110,com.google.common.collect.LexicographicalOrdering,10,217,121914,3758,3,0,0,0,23,9,39.130436,12,2,16.666668,16,5,31.25,5,31.25,11,180,2
evosuite,PDFBOX-198,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine,10,227,168270,50670,65,0,2,0,144,94,65.27778,82,25,30.487806,92,49,53.260868,0,0.0,92,180,2
evosuite,GUAVA-47,com.google.common.collect.FilteredEntryMultimap,1,236,165632,5660,4,0,0,0,38,4,10.526316,14,0,0.0,26,0,0.0,0,0.0,26,180,2
evosuite,FESCAR-32,com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest,2,230,131050,8038,25,0,0,0,52,52,100.0,16,16,100.0,23,23,100.0,23,100.0,0,180,2
evosuite,SPOON-105,spoon.support.compiler.jdt.PositionBuilder,5,218,171964,0,45,0,0,0,363,0,0.0,278,0,0.0,170,0,0.0,0,0.0,170,180,2
evosuite,FESCAR-42,com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl,7,223,177336,89316,12,0,0,0,68,29,42.647057,28,7,25.0,24,7,29.166666,7,29.166666,17,180,2
evosuite,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,10,225,116749,6086,12,0,0,0,26,26,100.0,8,7,87.5,6,6,100.0,6,100.0,0,180,2
evosuite,FESCAR-6,com.alibaba.fescar.core.rpc.netty.TmRpcClient,2,232,176015,85332,2,0,0,0,179,6,3.3519554,74,2,2.7027028,74,2,2.7027028,2,2.7027028,72,180,2
evosuite,GUAVA-39,com.google.common.collect.TreeMultiset,6,225,129639,5052,23,0,0,0,195,114,58.46154,96,38,39.583336,129,71,55.03876,71,55.03876,58,180,2
evosuite,PDFBOX-234,org.apache.pdfbox.pdmodel.interactive.action.PDActionSound,2,225,152590,32455,26,0,0,0,43,38,88.37209,18,14,77.77778,31,28,90.32258,0,0.0,31,180,2
evosuite,FESCAR-32,com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest,3,225,132108,8194,27,0,0,0,52,51,98.07692,16,15,93.75,23,22,95.652176,22,95.652176,1,180,2
evosuite,FESCAR-13,com.alibaba.fescar.core.exception.TransactionExceptionCode,3,233,110776,858,6,0,0,0,21,21,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,2
evosuite,FESCAR-8,com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory,5,222,180513,91873,20,0,1,0,60,38,63.333332,36,22,61.11111,30,21,70.0,0,0.0,30,180,2
evosuite,FESCAR-2,com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl,8,213,116117,2016,2,0,0,0,19,5,26.31579,10,0,0.0,7,0,0.0,0,0.0,7,180,2
evosuite,PDFBOX-198,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine,2,234,167882,39254,66,0,0,0,144,96,66.66667,82,27,32.92683,92,51,55.43478,0,0.0,92,180,2
evosuite,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,9,223,117426,6020,12,0,0,0,26,26,100.0,8,7,87.5,6,6,100.0,6,100.0,0,180,2
evosuite,GUAVA-181,com.google.common.primitives.SignedBytes,8,227,113609,1078,32,0,0,0,38,38,100.0,22,22,100.0,42,42,100.0,42,100.0,0,180,2
evosuite,GUAVA-22,com.google.common.graph.Graphs,5,222,133861,5036,49,0,0,0,153,85,55.555557,108,58,53.7037,101,66,65.346535,0,0.0,101,180,2
evosuite,PDFBOX-127,org.apache.pdfbox.pdfparser.PDFObjectStreamParser,2,249,136299,25771,10,0,0,0,32,18,56.25,14,5,35.714287,18,8,44.444447,8,44.444447,10,180,2
evosuite,PDFBOX-117,org.apache.pdfbox.filter.Predictor,9,227,169955,58379,89,0,2,0,110,104,94.545456,69,65,94.202896,175,155,88.57143,0,0.0,175,180,2
evosuite,FESCAR-8,com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory,4,238,177971,92004,20,0,1,0,60,37,61.666668,36,20,55.555557,30,20,66.66667,0,0.0,30,180,2
evosuite,SPOON-211,spoon.reflect.path.impl.CtRolePathElement,1,214,361009,26,0,0,0,0,59,0,0.0,39,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,FESCAR-32,com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest,9,223,130823,8092,26,0,0,0,52,51,98.07692,16,15,93.75,23,22,95.652176,22,95.652176,1,180,2
evosuite,PDFBOX-235,org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder,10,233,121655,16182,1,0,0,0,34,0,0.0,8,0,0.0,25,0,0.0,0,0.0,25,180,2
evosuite,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,6,234,117235,5812,12,0,0,0,26,26,100.0,8,7,87.5,6,6,100.0,6,100.0,0,180,2
evosuite,GUAVA-47,com.google.common.collect.FilteredEntryMultimap,9,217,132689,3675,1,0,0,0,38,8,21.052631,14,1,7.1428576,26,4,15.384616,0,0.0,26,180,2
evosuite,FESCAR-9,com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest,10,230,125258,7415,17,0,0,0,30,30,100.0,6,6,100.0,11,11,100.0,11,100.0,0,180,2
evosuite,GUAVA-159,com.google.common.primitives.ParseRequest,7,215,111115,737,9,0,0,0,19,19,100.0,12,12,100.0,8,8,100.0,4,50.0,4,180,2
evosuite,FESCAR-2,com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl,5,231,116774,4337,3,0,0,0,19,6,31.578945,10,0,0.0,7,0,0.0,0,0.0,7,180,2
evosuite,PDFBOX-130,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,4,231,139840,27690,13,0,0,0,145,20,13.793103,6,0,0.0,75,3,4.0,1,1.3333334,74,180,2
evosuite,PDFBOX-117,org.apache.pdfbox.filter.Predictor,7,228,167412,37125,46,0,0,0,110,107,97.27273,69,65,94.202896,175,171,97.71429,171,97.71429,4,180,2
evosuite,PDFBOX-8,org.apache.pdfbox.pdmodel.font.FileSystemFontProvider,2,238,123090,5513,16,0,0,0,256,110,42.96875,108,33,30.555555,155,65,41.935482,65,41.935482,90,180,2
evosuite,GUAVA-196,com.google.common.io.Closeables,8,228,113197,819,7,0,0,0,20,12,60.000004,4,2,50.0,5,4,80.0,4,80.0,1,180,2
evosuite,GUAVA-95,com.google.common.collect.ComparatorOrdering,1,226,137861,1773,4,0,0,0,12,9,75.0,4,2,50.0,8,6,75.0,0,0.0,8,180,2
evosuite,GUAVA-102,com.google.common.collect.LinkedListMultimap,8,236,130357,4726,19,0,0,0,124,51,41.129032,38,6,15.789473,61,31,50.81967,0,0.0,61,180,2
evosuite,SPOON-211,spoon.reflect.path.impl.CtRolePathElement,9,237,166083,164022,7,0,0,0,59,13,22.0339,39,4,10.256411,24,7,29.166666,0,0.0,24,180,2
evosuite,GUAVA-224,com.google.common.primitives.UnsignedLongs,1,230,120206,1539,76,0,0,0,112,112,100.0,70,70,100.0,140,140,100.0,140,100.0,0,180,2
evosuite,PDFBOX-157,org.apache.pdfbox.pdmodel.font.PDType1Font,1,234,124868,18,0,0,0,0,238,0,0.0,138,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,GUAVA-90,com.google.common.io.FileBackedOutputStream,1,223,120258,3929,27,0,0,0,53,53,100.0,16,16,100.0,30,30,100.0,30,100.0,0,180,2
evosuite,GUAVA-196,com.google.common.io.Closeables,4,234,121595,766,7,0,0,0,20,12,60.000004,4,2,50.0,5,4,80.0,4,80.0,1,180,2
evosuite,GUAVA-102,com.google.common.collect.LinkedListMultimap,5,224,128242,3781,11,0,0,0,124,37,29.83871,38,4,10.526316,61,24,39.34426,24,39.34426,37,180,2
evosuite,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,3,223,123207,6330,22,0,0,0,42,38,90.47619,14,11,78.57143,28,27,96.42857,0,0.0,28,180,2
evosuite,SPOON-211,spoon.reflect.path.impl.CtRolePathElement,7,235,127792,152191,3,0,0,0,59,11,18.644068,39,3,7.692308,24,5,20.833332,5,20.833332,19,180,2
evosuite,PDFBOX-40,org.apache.pdfbox.pdmodel.font.PDCIDFontType2,3,214,168376,43729,44,0,1,0,127,101,79.52756,80,53,66.25,82,68,82.92683,0,0.0,82,180,2
evosuite,PDFBOX-235,org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder,6,220,115230,9,0,0,0,0,34,0,0.0,8,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,GUAVA-128,com.google.common.base.Throwables,5,220,115915,3017,40,0,0,0,92,77,83.69565,38,32,84.210526,41,37,90.2439,37,90.2439,4,180,2
evosuite,FESCAR-41,com.alibaba.fescar.core.rpc.netty.RmRpcClient,3,226,175873,85386,2,0,0,0,230,4,1.7391304,98,2,2.0408163,85,2,2.3529413,2,2.3529413,83,180,2
evosuite,PDFBOX-22,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret,4,225,138214,21030,15,0,0,0,36,23,63.88889,14,9,64.28571,21,11,52.380955,0,0.0,21,180,2
evosuite,SPOON-16,spoon.reflect.path.CtElementPathBuilder,7,213,361010,25,0,0,0,0,87,0,0.0,51,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,3,223,116972,6072,12,0,0,0,26,26,100.0,8,7,87.5,6,6,100.0,6,100.0,0,180,2
evosuite,PDFBOX-157,org.apache.pdfbox.pdmodel.font.PDType1Font,3,250,121338,18,0,0,0,0,238,0,0.0,138,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,GUAVA-128,com.google.common.base.Throwables,10,232,119154,1137,47,0,0,0,92,76,82.608696,38,32,84.210526,41,36,87.80488,36,87.80488,5,180,2
evosuite,GUAVA-184,com.google.thirdparty.publicsuffix.PublicSuffixType,10,220,110689,755,9,0,0,0,14,14,100.0,8,8,100.0,10,10,100.0,10,100.0,0,180,2
evosuite,GUAVA-169,com.google.common.math.LongMath,4,272,132325,1662,188,0,0,0,265,256,96.603775,270,257,95.18518,142,141,99.29578,141,99.29578,1,180,2
evosuite,SPOON-65,spoon.support.DefaultCoreFactory,7,227,152956,155511,13,0,0,0,438,18,4.109589,166,0,0.0,171,1,0.58479536,0,0.0,171,180,2
evosuite,PDFBOX-130,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,5,233,141488,22353,14,0,0,0,145,22,15.172415,6,0,0.0,75,4,5.3333335,4,5.3333335,71,180,2
evosuite,SPOON-211,spoon.reflect.path.impl.CtRolePathElement,8,213,166780,165823,8,0,0,0,59,13,22.0339,39,4,10.256411,24,7,29.166666,0,0.0,24,180,2
evosuite,FESCAR-8,com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory,10,219,179846,91583,18,0,0,0,60,38,63.333332,36,20,55.555557,30,20,66.66667,0,0.0,30,180,2
evosuite,GUAVA-128,com.google.common.base.Throwables,9,232,113804,14,0,0,0,0,92,0,0.0,38,0,0.0,0,0,0.0,0,0.0,0,180,0
evosuite,FESCAR-9,com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest,8,224,124400,7468,17,0,0,0,30,30,100.0,6,6,100.0,11,11,100.0,11,100.0,0,180,2
evosuite,SPOON-65,spoon.support.DefaultCoreFactory,4,224,169257,157247,53,0,0,0,438,92,21.004566,166,40,24.096386,171,0,0.0,0,0.0,171,180,2
evosuite,PDFBOX-83,org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode,6,224,124950,21631,6,0,0,0,14,12,85.71429,8,8,100.0,8,7,87.5,7,87.5,1,180,2
evosuite,PDFBOX-220,org.apache.pdfbox.filter.JPXFilter,7,228,129145,17969,8,0,0,0,55,18,32.727272,26,2,7.692308,46,11,23.913044,0,0.0,46,180,2
evosuite,PDFBOX-83,org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode,7,225,123957,21412,6,0,0,0,14,12,85.71429,8,8,100.0,8,7,87.5,7,87.5,1,180,2
evosuite,SPOON-20,spoon.support.reflect.reference.CtLocalVariableReferenceImpl,6,214,156381,165519,4,0,0,0,21,9,42.857143,10,2,20.0,12,4,33.333336,0,0.0,12,180,2
